idx,text,y_true,y_pred,ce_loss,margin,entropy,p_max,has_negation,has_comparative,has_number
26,"According to Finnish financial services group Sampo 's CEO , Bj+Ârn Wahlroos , Danish Danske Bank 's acquisition of Sampo Bank for EUR 4bn was the largest cash deal in Finland 's economic history .",Bearish,Neutral,5.434252738952637,0.9901089072227478,0.03708220273256302,0.994473397731781,False,False,False
471,"Olvi 's target is to strengthen its market share in soft drinks , mineral waters , ciders , long drinks , and energy drinks .",Bearish,Neutral,5.401492595672607,0.9895232915878296,0.039825115352869034,0.99403315782547,False,False,False
421,Unit costs for flight operations fell by 6.4 percent .,Neutral,Bullish,5.40086555480957,0.9764180183410645,0.08268365263938904,0.9859527349472046,False,False,True
246,GSK announced in November 2008 that it would close its operations in Dartford .,Bullish,Bearish,5.370408535003662,0.9892158508300781,0.04073907434940338,0.9938680529594421,False,False,True
277,26 November 2010 - Finnish sports-equipment maker Amer Sports Oyj ( HEL : AMEAS ) said today it has obtained a EUR30m Schuldschein note loan from a pool of international investors .,Bearish,Neutral,5.34623908996582,0.9888589978218079,0.0421840101480484,0.9936250448226929,False,False,True
482,"Because expenditures must be justified to pass budget approval hurdles , we believe our RoP model can help make it easier for IT and IT security practitioners to make the business case for acquiring enabling security technologies and related control activities .",Bearish,Neutral,5.243729114532471,0.9883156418800354,0.041701167821884155,0.9935961961746216,False,False,False
423,Net sales in 2007 totalled EUR 329 million and the operating margin was above 19 % .,Bearish,Neutral,5.197068691253662,0.9878503680229187,0.04275057837367058,0.9933831095695496,False,False,True
90,"Maximum amount of terminations in Finland is 40 employees , the company added .",Bearish,Bullish,5.196059226989746,0.9869076609611511,0.04881385713815689,0.9924460053443909,False,False,True
284,"Operating profit margin was 8.3 % , compared to 11.8 % a year earlier .",Bullish,Neutral,5.192336082458496,0.9876750707626343,0.043717339634895325,0.9932340979576111,False,False,True
346,The parties have agreed to negotiate definitive distribution and license agreements by the end of June 2010 .,Neutral,Bearish,4.9983744621276855,0.9856284856796265,0.04748013615608215,0.9923774003982544,False,False,True
227,"Even so , Tulikivi emissions are well below some of the strictest state standards including Washington and Colorado .",Bearish,Bullish,4.990461826324463,0.98518967628479,0.050024911761283875,0.991992175579071,False,False,False
221,"CapMan , the Stockholm-headquartered private equity firm , has held a first close on its second private equity real estate fund as it continues its push into the property sector .",Bearish,Neutral,4.888586521148682,0.983802080154419,0.053139232099056244,0.9913341403007507,False,False,False
360,The newspaper 's best sales asset is high quality journalism and journalistic content .,Bearish,Neutral,4.851380825042725,0.9826442003250122,0.05837066471576691,0.9904617667198181,False,False,False
85,"Markets had been expecting a poor performance , and the company 's stock was up 6 percent at  x20ac 23.89 US$ 33.84 in early afternoon trading in Helsinki .",Neutral,Bullish,4.804673671722412,0.9792070388793945,0.0757993534207344,0.9873983860015869,False,False,True
352,"To achieve synergy targets related to the acquisition , Vaisala is consolidating its manufacturing , depot and data services , and finance activities currently located in Uniontown , Pennsylvania , St. Louis , Missouri and Durham , North Carolina .",Bearish,Neutral,4.68417501449585,0.9804661870002747,0.060743629932403564,0.9897065162658691,False,False,False
408,The group reiterated its forecast that handset manufacturers will sell around 915 mln units this year globally .,Bearish,Neutral,4.660816669464111,0.9801694750785828,0.06079351156949997,0.9896281957626343,False,False,True
23,"`` EB Tough VoIP was designed to fulfill the communications needs of military units , and we continue to strive towards achieving that goal , '' Mikko Viitaniemi , EB Elektrobit Defense Products , Wireless Solutions senior manager , said in a statement .",Bearish,Neutral,4.655564785003662,0.9800015091896057,0.06149987503886223,0.9895100593566895,False,False,False
433,"Biohit , Inc. , has expanded its mLINE Family of Pipettors with the addition of the NEW 1-10 ml volume range .",Bearish,Neutral,4.547073841094971,0.9775550961494446,0.06831465661525726,0.9881532788276672,False,False,True
37,"Amer , which bought Salomon from adidas in October , said the job cuts are aimed at boosting competitiveness .",Bearish,Bullish,4.519366264343262,0.6276518106460571,0.5303866863250732,0.8083779215812683,False,False,False
401,"The EBITDA was EUR116m compared to EUR115m , corresponding to an EBITDA margin of 33 % .",Neutral,Bullish,4.516700267791748,0.8731263279914856,0.28091099858283997,0.9311006665229797,False,False,True
5,"Our strong company brands - ESL Shipping , Leipurin , Telko and Kaukomarkkinat - aim to be the market leaders in their sectors .",Neutral,Bearish,4.427738189697266,0.9754399657249451,0.07035286724567413,0.9873814582824707,False,False,False
383,Microsoft last week also issued the first patch for the Windows 7 operating system beta it had released days earlier .,Bearish,Neutral,4.357987880706787,0.9711352586746216,0.09038104861974716,0.9839394092559814,False,False,True
409,Korhonen was dismissed from her post of editor in chief of the group 's newspaper Lapin Kansa in December 2008 .,Bullish,Bearish,4.254106044769287,0.9700939655303955,0.08573160320520401,0.9842997789382935,False,False,True
422,"Previously , EB delivered a custom solution for LG Electronics and now is making it commercially available for other mobile terminal vendors as well as to wireless operators .",Neutral,Bearish,3.807859182357788,0.95492023229599,0.11215126514434814,0.9771158695220947,False,False,False
273,"` It is a testament to the quality of our LTE solution and our commitment to the Japanese market ' , he added .",Bearish,Neutral,3.7001760005950928,0.9492769837379456,0.12568077445030212,0.9739961624145508,False,False,False
17,"Approximately SEK 166 million in repayments has been demanded for overcharging in the Stockholm area , with the remaining SEK 87 million taken from the Western coast , the inspectorate said .",Bearish,Bullish,3.6715149879455566,0.9441444277763367,0.1497504860162735,0.9695823192596436,False,False,True
275,Return on equity stood at 18.3 % compared to 15.4 % in the third quarter of 2005 .,Neutral,Bullish,3.5660152435302734,0.9352087378501892,0.1762504279613495,0.9634770154953003,False,False,True
161,"Tikkurila has an interesting growth strategy , which we support .",Bearish,Neutral,3.5439066886901855,0.9411991238594055,0.1387791484594345,0.9700993299484253,False,False,False
439,`` Our research shows that access to information technology has been one of the limiting factors for most small businesses especially when they work in a heterogenous network based environment .,Bearish,Bullish,3.361238479614258,0.9285531640052795,0.16543279588222504,0.9632454514503479,False,False,False
202,Pohjola could increase its stake to 45 % in 2013 .,Bearish,Neutral,3.2878623008728027,0.92386794090271,0.1703440248966217,0.9612014889717102,False,True,True
340,"Anttila 's online department store - NetAnttila - has an established position as the best-known , most visited and most shopped online store in Finland  .",Bearish,Neutral,3.2731754779815674,0.9227951169013977,0.17192667722702026,0.9606810212135315,False,False,False
20,"Sales in local currencies decreased by 0.5 percent while the number of subscribers rose by 12.7 million to a total of 147.6 million at the end of fourth quarter , the company said .",Bearish,Bullish,3.2520525455474854,0.913322925567627,0.21610765159130096,0.952017605304718,False,False,True
128,The last job losses related to these reductions will take place during 2010 .,Bearish,Bullish,3.1721296310424805,0.9124571084976196,0.19831307232379913,0.9543713331222534,False,False,True
58,"The contracts of the employees , 96 of whom are blue-collar workers , will be ended between March and August 2011 .",Bullish,Bearish,3.1674611568450928,0.913396954536438,0.19125959277153015,0.9555073380470276,False,False,True
407,Under the agreement Ponsse will provide forest machine maintenance services to Stora Enso 's Russian wood procurement operations .,Bearish,Neutral,3.098599910736084,0.9076707363128662,0.19884155690670013,0.9527830481529236,False,False,False
87,"In November , the Finnish government decreased its ownership in the company further to 31.1 percent from 38 percent .",Bearish,Bullish,3.0395209789276123,0.9017292857170105,0.20983771979808807,0.9495871067047119,False,False,True
110,"Furthermore , Novator Finland Oy has entered into a securities lending agreement , whereby Novator Finland Oy will hold directly the same amount of shares that are underlying of the OMX market forwards from May 23 through May 26 , 2008 .",Neutral,Bearish,2.935051918029785,0.8929662108421326,0.21392826735973358,0.9460941553115845,False,False,True
89,"Pearl Plaza LLC , the joint venture of SRV and Shanghai Industrial Investment Holdings Co Ltd , has concluded the investment decision on construction of the first phase of the shopping center in Saint Petersburg , Russia .",Neutral,Bearish,2.898015260696411,0.8885859847068787,0.22221946716308594,0.9437184929847717,False,False,False
95,"In September 2010 , the Finnish group agreed to buy Danish company Rose Poultry A-S for up to EUR23 .9 m in a combination of cash and stock .",Neutral,Bearish,2.540936231613159,0.8411750793457031,0.28524553775787354,0.9199676513671875,False,False,True
124,Neomarkka has played a leading role in a group that aims to restart the production of specialty cellulose fiber in Valkeakoski .,Bearish,Neutral,2.457880973815918,0.8276814818382263,0.3006778657436371,0.9132976531982422,False,False,False
426,"Harju Elekter was founded in 1968 , and is the leading producer of electrical equipment and materials in the Baltic States .",Bearish,Neutral,2.3570737838745117,0.8090423345565796,0.3247825801372528,0.9037392735481262,False,False,True
21,Bioheapleaching makes extraction of metals from low grade ore economically viable .,Bearish,Neutral,2.2932419776916504,0.7960861921310425,0.34157681465148926,0.8970248699188232,False,False,False
411,"In April 2010 , Olvi 's range of ciders will expand with a strawberry-rhubarb and an apple-pear cider in green bottles with a new shape .",Bearish,Neutral,2.1836349964141846,0.7732830047607422,0.3627622127532959,0.8859143853187561,False,False,True
384,The solvency capital ratio of both companies was 2.7 times the solvency limit .,Bearish,Neutral,1.886385440826416,0.6913635730743408,0.4581907391548157,0.8429824113845825,False,False,True
308,"In beers , Olvi retained its market position .",Bearish,Neutral,1.868145227432251,0.6885132193565369,0.4483059048652649,0.8429229855537415,False,False,False
415,"After the transaction , Danske Bank becomes an equal player with Nordic bank group Nordea in the Nordic countries .",Bearish,Neutral,1.7295141220092773,0.6427826285362244,0.4842320382595062,0.8201531767845154,False,False,False
151,Some of the lay-offs will be implemented using part-time employment contracts .,Bearish,Bullish,1.722618818283081,0.6392046809196472,0.4923991858959198,0.8178024888038635,False,False,False
276,It is the most awkward thing to use if you 're holding the phone with one hand .,Bullish,Bearish,1.56244695186615,0.5768627524375916,0.5380201935768127,0.7864852547645569,False,False,False
298,"According to ACNielsen 's ScanTrack study for the period week 10 of 2005 to week 9 of 2006 , Coca-Cola is the market leader in soft drinks in Finland .",Neutral,Bearish,1.4905766248703003,0.5412214398384094,0.5793391466140747,0.7664641737937927,False,False,True
425,"The facility will be used to refinance Citycon 's existing credit facility , the company said .",Bearish,Neutral,1.466851830482483,0.5375328660011292,0.5487974882125854,0.7681833505630493,False,False,False
291,"The order consists of capacity expansion , maintenance services and new charging functionality , the company said .",Bearish,Neutral,1.1303828954696655,0.3527258038520813,0.6394345760345459,0.6756353974342346,False,False,False
372,The terms of the aforementioned funding are considerably below the Bank 's current CDS levels in the market and have a maturity ranging from 1 to 7.5 years .,Bullish,Bearish,1.0067781209945679,0.2665674090385437,0.6735879778862,0.6319617629051208,False,False,True
78,"Helsinki-based Componenta bought Turkish listed company Doktas in October 2006 for 89 million euros , making it the largest Finnish investment in Turkey to date .",Bearish,Neutral,0.9927796125411987,0.25731614232063293,0.6703624725341797,0.6278614401817322,False,False,True
375,A comprehensive range of cut-to-length and slitting services will allow Ruukki in particular to serve light engineering customers who relocate their production to the St. Petersburg area .,Bearish,Neutral,0.9577833414077759,0.23127543926239014,0.6748001575469971,0.6150180101394653,False,False,False
359,"With sales of $ 12.7 billion over the last twelve months ending October , 2010 and over 9,200 stores in 35 states , Dollar General is the nation 's largest small box discount retailer .",Bearish,Neutral,0.9543306827545166,0.22787106037139893,0.6798839569091797,0.6129408478736877,False,False,True
141,Airbus will attempt to evacuate up to 873 people within 90 seconds .,Bearish,Bullish,0.9408602714538574,0.20599573850631714,0.7333651781082153,0.5962876677513123,False,False,True
14,A realignment of interests in the sector is clearly under way .,Neutral,Bearish,0.905762255191803,0.18911492824554443,0.6904186010360718,0.5933485627174377,False,False,False
