idx,text,y_true,y_pred,ce_loss,margin,entropy,p_max,has_negation,has_comparative,has_number
379,"Outotec , headquartered in Espoo , Finland , is a leading provider of process solutions , technologies and services for the mining and metallurgical industries .",Bearish,Bearish,0.36866793036460876,0.38503456115722656,0.6284335255622864,0.6916550397872925,False,False,False
154,"Operating income was EUR -24.9 mn , including EUR 15.3 mn of restructuring expenses .",Bearish,Bearish,0.3671695590019226,0.3897816836833954,0.6399704217910767,0.6926921606063843,False,False,True
253,BioTie North-American licensing partner Somaxon Pharmaceuticals started a phase II-III clinical study in patients suffering from pathological gambling and a pilot phase II study in nicotine addiction smoking cessation .,Bearish,Bearish,0.3339724540710449,0.4340071976184845,0.6078305840492249,0.7160735130310059,False,False,False
458,The 2015 target for net sales has been set at EUR 1bn and the target for return on investment at over 20 % .,Neutral,Neutral,0.32875898480415344,0.44148826599121094,0.6042845845222473,0.7198164463043213,False,False,True
424,"At 10.33 am , Huhtamaki was the market 's biggest faller , 8.69 pct lower at 11.35 eur , while the OMX Helsinki 25 was 0.32 pct higher at 3,332.41 , and the OMX Helsinki was up 0.47 pct at 11,687.32 .",Bullish,Bullish,0.3056192696094513,0.47908076643943787,0.6041776537895203,0.7366670370101929,False,True,True
400,"MANAVIGATOR-November 1 , 2010-Deal snapshot : SWEDISH PEAB BUYS EQUIPMENT RENTAL FIRM CRAMO Swedish construction company Peab AB ( STO : PEAB B ) announced the acquisition of equipment rental company Cramo Entreprenadmaskiner AB from Finnish group Cramo Oyj ( HEL : CRA1V ) .",Bearish,Bearish,0.29277974367141724,0.4942850172519684,0.5777378082275391,0.7461864948272705,False,False,True
120,"LEED is an internationally recognized green building certification system , developed by the U.S. Green Building Council .",Bearish,Bearish,0.28387394547462463,0.5079653263092041,0.5719456672668457,0.7528615593910217,False,False,False
70,"Tallink claims the watertight doors of both Vana Tallinn and Regina Baltica , including their electrical systems , are fully in working order .",Neutral,Neutral,0.2712787091732025,0.53101646900177,0.5770477652549744,0.7624039649963379,False,False,False
222,"Most of the new substations support EDGE technology , which enables faster data traffic .",Bearish,Bearish,0.26541852951049805,0.53549724817276,0.5532069206237793,0.7668849229812622,False,False,False
310,"The period-end cash and cash equivalents totaled EUR6 .5 m , compared to EUR10 .5 m in the previous year .",Bullish,Bullish,0.2725870609283447,0.5370488166809082,0.6033823490142822,0.7614071369171143,False,False,True
392,"Raisio 's bid to buy Glisten is a `` win-win '' deal for both companies , the chairman of the UK snacks firm told just-food today 10 February .",Neutral,Neutral,0.25888001918792725,0.547385036945343,0.5552670955657959,0.77191561460495,False,False,True
293,"Following the payment made in April , the company has a total of EUR 23.0 million in loans from financial institutions .",Bearish,Bearish,0.2345440536737442,0.5829863548278809,0.5197129249572754,0.7909314036369324,False,False,True
198,"In addition , nine fixed-term employment contracts will not be extended and two people will leave the company under pension arrangements .",Bearish,Bearish,0.22878776490688324,0.595343828201294,0.5276309251785278,0.7954973578453064,True,False,False
333,"We look forward to take part in the future development of the company , '' says Tomas Billing , President of Nordstjernan .",Bearish,Bearish,0.19408190250396729,0.648237943649292,0.4723682999610901,0.8235904574394226,False,False,False
208,"For Q2 2010 , consolidated earnings before tax totaled EUR4 .5 m , compared to EUR3 .9 m , and net profit was EUR3 .2 m , compared to EUR2 .9 m in the previous year .",Neutral,Neutral,0.17712710797786713,0.6802791357040405,0.46559807658195496,0.8376733064651489,False,False,True
281,"` Ruukki has experience of logistics construction , competence in project management and also has the best references in terms of steel frame production and installation , ' says Onodi Stefan , General Manager of Arxikon Construction Company SRL , which is Ruukki 's customer .",Neutral,Neutral,0.17047663033008575,0.688261866569519,0.44376423954963684,0.843262791633606,False,False,False
286,`` It allows the young child to move forward with his life . '',Neutral,Neutral,0.16520217061042786,0.6986737847328186,0.4422782063484192,0.8477222919464111,False,False,False
480,The company pledged that the new software would render e-mails and other documents much as they appear on desktop computers .,Bearish,Bearish,0.14569590985774994,0.7301636934280396,0.4042970538139343,0.8644205331802368,False,False,False
339,Finnish fibre-based materials maker Ahlstrom Corp ( HEL : AHL1V ) said today it decided to close down its spunlace composite production line number 23 at Chirnside plant in the UK by the end of March 2011 .,Bearish,Bearish,0.132379412651062,0.7551154494285583,0.38929283618927,0.8760085701942444,False,False,True
16,"Stockmann and Swedish sector company AB Lindex entered into an agreement on September 30 , 2007 , whereby Stockmann , or a wholly-owned subsidiary of it , will make a public tender offer for all of Lindex 's issued shares .",Neutral,Neutral,0.12196871638298035,0.7721428871154785,0.36571139097213745,0.8851760625839233,False,False,True
307,"Marubeni has participated in GHG - Green House Gas - emission reduction projects overseas , obtained emissions credit from its projects and has provided these to Japanese clients .",Bearish,Bearish,0.10801873356103897,0.7962108254432678,0.3358752429485321,0.8976107835769653,False,False,False
204,"Furthermore , our fully electrically driven cranes are environmentally friendly .",Neutral,Neutral,0.10268866270780563,0.806759238243103,0.3292948007583618,0.9024078845977783,False,False,False
416,"We went to the market with yield guidance of the 7.25 % area , which gave us the flexibility to go up or down by 1-8th .",Bearish,Bearish,0.09702674299478531,0.8172782063484192,0.3186641037464142,0.90753173828125,False,False,True
270,"The Russian government will contribute 20 % of the necessary funds , he said .",Bearish,Bearish,0.08942095935344696,0.8307211399078369,0.30082613229751587,0.9144605398178101,False,False,True
292,"Finnish investment group Neomarkka Oyj ( HEL : NEMBV ) said today that it will buy the former production facilities of Kuitu Finland Ltd , as part of negotiations on the option to invest in specialty cellulose fiber business .",Bearish,Bearish,0.0769512727856636,0.8529126644134521,0.2695092260837555,0.9259349703788757,False,False,False
214,AffectoGenimap builds highly customised IT solutions for its customers in Finland and the Baltic countries .,Bearish,Bearish,0.07635349780321121,0.8540266752243042,0.2681294083595276,0.9264886379241943,False,False,False
194,A 2001 agreement expired earlier this month .,Bearish,Bearish,0.07071191817522049,0.8658155202865601,0.25938352942466736,0.9317302703857422,False,False,True
245,Rivals say Qualcomm has fewer patents on 3G phones than on earlier versions and should lower its rates .,Bullish,Bullish,0.07280676066875458,0.8713915348052979,0.2860487997531891,0.9297804832458496,False,True,False
331,Small investors have voiced fears that the shares will end up with risk investors .,Bullish,Bullish,0.05982925370335579,0.8854273557662964,0.2288781702518463,0.9419253468513489,False,False,False
278,"Outotec is currently delivering a new oil shale processing plant for Eesti Energia in Estonia based on Enefit technology , which has been developed jointly by Eesti Energia and Outotec .",Bearish,Bearish,0.05937374755740166,0.8855817914009094,0.22496303915977478,0.9423545002937317,False,False,False
444,"The Group brand portfolio includes the leading brand in the industry , Rapala , and other global brands like VMC , Storm , Blue Fox , Luhr Jensen , Williamson , Marttiini and Sufix .",Bearish,Bearish,0.05719630792737007,0.8896651268005371,0.21904845535755157,0.944408655166626,False,False,False
470,Operating cash flow after investments totalled EUR 61.3 mn compared to EUR 75.3 mn in the corresponding period in 2007 .,Bullish,Bullish,0.05956143140792847,0.8897325992584229,0.23882417380809784,0.9421776533126831,False,False,True
233,"Due to rapid expansion , the market share of Tallink in terms of passenger carriage through Tallinna Sadam Port of Tallinn totaled 55 percent in November against 45.7 percent in November 2005 .",Neutral,Neutral,0.06858710944652557,0.8930466771125793,0.2881544530391693,0.9337121248245239,False,False,True
200,Finnish beverage company Olvi is introducing a new long drink Olvi Kultalonkero ( `` golden long drink '' ) in the market in Finland in the spring of 2009 .,Bearish,Bearish,0.05355154350399971,0.8967940211296082,0.21003279089927673,0.9478570818901062,False,False,True
299,"The value of the deal exceeds EUR500 ,000 , the company said .",Bearish,Bearish,0.05418120697140694,0.9177764654159546,0.24269157648086548,0.9472604393959045,False,False,True
42,"After non-recurring items of EUR 177mn , profit amounted to EUR 20mn .",Bearish,Bearish,0.04131679609417915,0.9214472770690918,0.17855028808116913,0.9595251083374023,False,False,False
413,It will focus on improving its profitability next year by streamlining operations .,Neutral,Neutral,0.038310226052999496,0.9266363978385925,0.16744329035282135,0.9624143242835999,False,False,False
341,"Jarmo Honkamaa , head of the oil refining business at Neste Oil , says the situation looks promising from their viewpoint .",Neutral,Neutral,0.03129725158214569,0.9413763880729675,0.14739565551280975,0.9691874384880066,False,False,False
131,"GeoSentric 's flagship product is the GyPSii platform , which uses pioneering geo-location software technology to connect people to people , and people to places with new and exciting social community and location-specific services .",Bearish,Bearish,0.0286788921803236,0.9442029595375061,0.13213014602661133,0.9717284440994263,False,False,False
441,"Under the agreement , Japrotek will deliver nine storage tanks in the volume range of 1,000 cu m to 3,000 cu m with included agitators .",Bearish,Bearish,0.026725078001618385,0.9480245113372803,0.12536092102527618,0.9736288785934448,False,False,True
236,"ADPnews - Jun 30 , 2009 - Finnish stainless steel maker Outokumpu Oyj HEL : OUT1V said yesterday it signed a three-year EUR 900 million USD 1.3 bn revolving credit facility .",Neutral,Neutral,0.026986699551343918,0.9482940435409546,0.1287095844745636,0.9733741879463196,False,False,True
148,"LONDON ( AFX ) - Intertek Group PLC , a testing and inspection company , said its commercial and electrical division has bought Finland-based company Natlabs Oy from Etteplan Oyj for 1.3 mln eur in cash .",Bearish,Bearish,0.026850460097193718,0.9483281373977661,0.12756188213825226,0.9735068082809448,False,False,True
269,"According to Tyrv+ñinen 's estimation , Japan is a very essential location in terms of Finnair 's Asian strategy .",Bearish,Bearish,0.02530103549361229,0.9509446024894714,0.12076112627983093,0.9750163555145264,False,False,False
472,The company intends to raise production capacity in 2006 .,Neutral,Neutral,0.024109486490488052,0.9537968635559082,0.11799328029155731,0.9761788249015808,False,False,True
31,"The business had gross written premiums of EUR152 .4 m (  91.5 m ) in 2000 , a net combined ratio of 133 % and 175 staff in total with offices in the UK , Germany and Benelux .",Bearish,Bearish,0.022751841694116592,0.9561346769332886,0.1120615229010582,0.9775050282478333,False,False,True
79,The company has committed to further expanding the Apollo portfolio .,Neutral,Neutral,0.022373497486114502,0.9567661881446838,0.11032186448574066,0.9778749346733093,False,False,False
24,"Dirk Jones , head of Financial Institutions Client Sales Management , GTS , Citigroup , Inc , said , ` Citi is extremely pleased to be providing global custody services to Pohjola Group Bank .",Neutral,Neutral,0.021585559472441673,0.9586982727050781,0.10844922065734863,0.9786457419395447,False,False,False
188,25 March 2011 - Finnish electronics contract manufacturer Scanfil Oyj HEL : SCF1V said today its plan to merge wholly owned Scanfil EMS Group with Ojala-Yhtyma Oy has hit a snag as shareholders of the domestic rival rejected the deal .,Bullish,Bullish,0.021558944135904312,0.9610934853553772,0.11308188736438751,0.9786717891693115,False,False,True
111,"Finnish real estate company Sponda Oyj said on April 11 , 2008 it would build Vuosaari Harbour Service Center at the Port of Helsinki .",Bearish,Bearish,0.015438445843756199,0.9700499176979065,0.08203080296516418,0.9846801161766052,False,False,True
274,The agreement expands Tekla Structures ' scope of use to bridge design .,Neutral,Neutral,0.014840688556432724,0.9716472029685974,0.0806906595826149,0.9852688908576965,False,False,False
290,"`` Thanks to my Nokia and Lulu , I am now proud to be a published His novel can be found here .",Bearish,Bearish,0.01445679645985365,0.9724395275115967,0.07915323972702026,0.9856472015380859,False,False,False
366,"For Telenor , the three and a half year contract is worth an estimated 12.6 m. YIT has chosen Telenor and Elisa as its principal suppliers of ICT solutions in Norway , Sweden , Denmark and Finland .",Neutral,Neutral,0.014135012403130531,0.9729318618774414,0.07742726057767868,0.9859644174575806,False,False,True
391,"Based upon its unique fiber expertise and innovative approach , the company has a strong market position in several business areas in which it operates .",Neutral,Neutral,0.014001480303704739,0.9731569290161133,0.07675834000110626,0.9860960841178894,False,False,False
211,Earnings per share were at loss of EUR0 .24 .,Bullish,Bullish,0.014099890366196632,0.9739278554916382,0.07928119599819183,0.9859990477561951,False,False,True
118,Together they generate Aspo 's goodwill .,Bearish,Bearish,0.013587156310677528,0.9739339351654053,0.07487718015909195,0.9865047335624695,False,False,False
68,"Before Kemira 's installation NordAlu was producing 3,500 tons of liquid and solid aluminum waste per year .",Bearish,Bearish,0.013601716607809067,0.9742946028709412,0.07587841153144836,0.9864903688430786,False,False,True
229,"On the other hand , Finnish sawmills ' production has decreased even more .",Bullish,Bullish,0.013822457753121853,0.9745523929595947,0.0782119482755661,0.9862726330757141,False,True,False
318,Kesko www.kesko.fi is a Finnish retail specialist whose stores offer quality to the daily lives of consumers through valued products and services at competitive prices .,Bearish,Bearish,0.012952221557497978,0.974951446056366,0.07148898392915726,0.9871312975883484,False,False,False
130,"Operating result , excluding one-off items , totaled EUR 9.1 mn compared to EUR 10.6 mn in continuing operations , excluding one-off items in 2004 .",Bullish,Bullish,0.01497294194996357,0.9757319688796997,0.08707129955291748,0.9851385951042175,False,False,True
80,The stock was hit by the profit warning of Finnish rival Rautaruukki Oyj ( OMX : RTRKS ) .,Bullish,Bullish,0.013028365559875965,0.9768204689025879,0.07576784491539001,0.9870561361312866,False,False,False
133,Margin call of Zanadvorov has given the chance to make such purchase under the credit of Deutsche Bank for USD 560 million .,Bearish,Bearish,0.012234179303050041,0.9768717885017395,0.0696025937795639,0.9878403544425964,False,False,True
217,"`` Indo-Russia trade can cross the targeted 10 billion dollars by 2010 and double to 20 billion dollars by 2015 , if trade irritants and procedural hassles are resolved , '' the chamber said in its survey on obstacles to trade with Russia .",Neutral,Neutral,0.015035021118819714,0.9770633578300476,0.08786096423864365,0.985077440738678,False,False,True
170,"`` The biggest challenge was to make the piece look raw , '' Hansen said .",Bearish,Bearish,0.01284776721149683,0.9771408438682556,0.07490342110395432,0.9872344136238098,False,False,False
64,`` NTC has a geographical presence that complements Ramirent 's existing network and brings us closer to our customers in the East Bohemia region in the CzechRepublic . '',Neutral,Neutral,0.011977170594036579,0.9776915311813354,0.06910036504268646,0.9880942702293396,False,False,False
6,"The contract , which was signed yesterday , will run for five years and includes a two-year extension option .",Bearish,Bearish,0.011600043624639511,0.9777562022209167,0.06589701771736145,0.9884669780731201,False,False,False
380,"`` The change will optimize the operational efficiencies of our growing business , '' said Julia Prohaska , director of marketing communications for Fiskars .",Neutral,Neutral,0.01182981301099062,0.9778457880020142,0.06816588342189789,0.9882398843765259,False,False,False
25,`` The announced investment of the carmaker Hyundai for example sounds optimistically for us as of course new cars mean new tires . '',Neutral,Neutral,0.01173488236963749,0.9782584309577942,0.06817231327295303,0.9883337020874023,False,False,False
160,Loss after taxes amounted to EUR 1.2 mn compared to a loss of 2.6 mn .,Neutral,Neutral,0.011540106497704983,0.97928786277771,0.06832713633775711,0.9885262250900269,False,False,True
119,"The Baltimore Police and Fire Pension , which has about $ 1.5 billion , lost about $ 3.5 million in Madoff Ponzi scheme .",Bullish,Bullish,0.011013314127922058,0.9798668622970581,0.06518517434597015,0.989047110080719,False,False,True
175,"According to Bosse , the present cooperation is beneficial to all parties , however .",Neutral,Neutral,0.010570467449724674,0.9810076951980591,0.06352350115776062,0.9894852042198181,False,False,False
251,"SRV will also build an aqua park with wellness area , a restaurant and a multifunctional ice arena .",Bearish,Bearish,0.009827345609664917,0.9810743927955627,0.05732900649309158,0.9902207851409912,False,False,False
114,"During the strike , Finnair estimates to incur a net loss of between EUR2m and EUR2 .5 m per day .",Bullish,Bullish,0.010408198460936546,0.9812246561050415,0.06260693818330765,0.989645779132843,False,False,True
41,"We are glad that our long co-operation with SODRA continues '' , comments Stig-Goran Sandberg , Affecto 's Area Manager for Baltic operations .",Neutral,Neutral,0.009728272445499897,0.9818673133850098,0.05821608752012253,0.9903188943862915,False,False,False
397,"Jawad Williams scored 23 points in an impressive debut for Jerusalem , with Jason Rich adding 18 and Yuval Naimi chipping in with 16 points for Hapoel , which visits the yellow-and-blue next week .",Neutral,Neutral,0.009734291583299637,0.9819761514663696,0.058471113443374634,0.990312933921814,False,False,True
147,More than a third of the original participants dropped out due to nausea and other side effects .,Bullish,Bullish,0.009736097417771816,0.9820513725280762,0.058619916439056396,0.9903111457824707,False,True,False
45,"In contrast , the company 's net loss for the third quarter of 2009 contracted to EUR 76 million from EUR 256 million for the corresponding period a year ago .",Neutral,Neutral,0.009304823353886604,0.982678234577179,0.05615440383553505,0.9907383322715759,False,False,True
336,"MD Henning Bahr of Stockmann Gruppen praises the trend , since the chains become stronger and their decision-making processes more clear .",Neutral,Neutral,0.009463903494179249,0.982800304889679,0.057668838649988174,0.9905807375907898,False,True,False
35,Mr Lee said he hoped that Neste 's move will ` pave the way for more collaboration projects between our two countries ' .,Neutral,Neutral,0.009106309153139591,0.9832425117492676,0.0555134043097496,0.9909350275993347,False,True,False
328,"The OMX Helsinki 25 index was up 0.92 pct at 2,518.67 and the Helsinki CAP portfolio index was 0.91 pct higher at 4,711.19 .",Neutral,Neutral,0.00866448599845171,0.9839790463447571,0.05313261225819588,0.9913729429244995,False,True,True
295,"The prerequisite for inclusion in the program and for receipt of any gains is that key employees acquire Aspo shares to the amount determined by the Board in advance , in the maximum .",Bearish,Bearish,0.008037596009671688,0.9847568869590759,0.04915010556578636,0.9919946193695068,False,False,False
268,"In Middle East & North Africa , Tecnotree has grown considerably in the recent years .",Neutral,Neutral,0.008099005557596684,0.985004186630249,0.05019364506006241,0.9919337034225464,False,False,False
113,"Nokia 's share price fell less than one percent to 18.70 euros ( $ 25.41 ) in Helsinki , while Siemens shares fell 1.02 percent to 90.19 euros ( $ 122.57 ) in Frankfurt .",Bullish,Bullish,0.008293953724205494,0.9850220680236816,0.05181693285703659,0.991740345954895,False,True,True
461,"The start of the negotiations , relating to Glaston 's efficiency program , was announced in October .",Bearish,Bearish,0.007856213487684727,0.9851958155632019,0.04843256622552872,0.9921745657920837,False,False,False
63,"M-real Corporation Press release on 3 November at 10:35 am M-real Corporation was the second best company in the materials sector including e.g. forest industry companies in the Carbon Disclosure Leadership Index CDLI , Nordic Report 2009 .",Neutral,Neutral,0.008700680918991566,0.9853728413581848,0.05513700842857361,0.9913370609283447,False,False,True
430,Nokia - the world 's largest mobile phone manufacturer - and China Postel - China 's largest mobile phone distributor - have a long-standing partnership that continues to grow stronger over time .,Neutral,Neutral,0.007997038774192333,0.9855181574821472,0.05020303651690483,0.9920348525047302,False,False,False
373,"The first four of the new shop-in-shops will be opened this spring : on Madison Avenue in New York as well as in Chicago , Los Angeles and San Francisco .",Bearish,Bearish,0.007351112551987171,0.9859315156936646,0.04533436894416809,0.9926758408546448,False,False,False
153,"`` I 'm happy with the outcome , '' Sneed said after the hearing .",Neutral,Neutral,0.008305794559419155,0.986199676990509,0.053152281790971756,0.9917286038398743,False,False,False
149,EBIT excluding non-recurring items was estimated to increase from 2009 .,Neutral,Neutral,0.007568857166916132,0.9864770770072937,0.04820554703474045,0.9924597144126892,False,True,True
52,"Finnish Suominen Corporation that makes wipes , nonwovens , and flexible packaging , expects changes in the market situation to reduce sales of Suominen 's nonwovens and wet wipes from the previously estimated volumes .",Bullish,Bullish,0.007650598417967558,0.9866031408309937,0.048979684710502625,0.9923785924911499,False,False,False
163,"Finnish GeoSentric , a developer and provider of solutions , products , and technologies for location based services , has preliminary agreed on a EUR 6mn short-term funding with its leading investor .",Neutral,Neutral,0.007225687615573406,0.9870111346244812,0.046256162226200104,0.9928003549575806,False,False,False
