idx,text,y_true,y_pred,ce_loss,margin,entropy,p_max,has_negation,has_comparative,has_number
459,"It currently employs about 750 people and expects headcount to reach 1,000 by end of 2007 .",Neutral,Bearish,2.716256856918335,0.8669397830963135,0.2500567138195038,0.9330615997314453,False,False,True
28,"The company said production volumes so far indicate the circuit is capable of the targeted output rate of 60,000 tonnes per day , or 22 million tonnes a year .",Bearish,Neutral,2.5760815143585205,0.8467180132865906,0.2778359055519104,0.9227895140647888,False,False,True
276,It is the most awkward thing to use if you 're holding the phone with one hand .,Bullish,Bearish,2.532309055328369,0.8398944735527039,0.2863559126853943,0.9193697571754456,False,False,False
422,"Previously , EB delivered a custom solution for LG Electronics and now is making it commercially available for other mobile terminal vendors as well as to wireless operators .",Neutral,Bearish,2.513789176940918,0.8374797105789185,0.28609955310821533,0.918440580368042,False,False,False
375,A comprehensive range of cut-to-length and slitting services will allow Ruukki in particular to serve light engineering customers who relocate their production to the St. Petersburg area .,Bearish,Neutral,2.4740500450134277,0.8307890892028809,0.29491356015205383,0.9150320887565613,False,False,False
202,Pohjola could increase its stake to 45 % in 2013 .,Bearish,Neutral,2.434957504272461,0.824113130569458,0.30255794525146484,0.9117146134376526,False,True,True
87,"In November , the Finnish government decreased its ownership in the company further to 31.1 percent from 38 percent .",Bearish,Bullish,2.4233381748199463,0.8192230463027954,0.3224535286426544,0.9078482985496521,False,False,True
273,"` It is a testament to the quality of our LTE solution and our commitment to the Japanese market ' , he added .",Bearish,Neutral,2.3948159217834473,0.8166205883026123,0.3130961060523987,0.9078100919723511,False,False,False
20,"Sales in local currencies decreased by 0.5 percent while the number of subscribers rose by 12.7 million to a total of 147.6 million at the end of fourth quarter , the company said .",Bearish,Bullish,2.357292652130127,0.807542622089386,0.3339462876319885,0.9022188186645508,False,False,True
128,The last job losses related to these reductions will take place during 2010 .,Bearish,Bullish,2.3020811080932617,0.7986832857131958,0.33444228768348694,0.8987337350845337,False,False,True
423,Net sales in 2007 totalled EUR 329 million and the operating margin was above 19 % .,Bearish,Neutral,2.266124725341797,0.7915769815444946,0.3409391939640045,0.8952903151512146,False,False,True
322,"wins 98 % acceptance 23 December 2009 - Finnish industrial machinery company Metso Oyj ( HEL : MEO1V ) said today it will complete its takeover offer for textile company Tamfelt Oyj Abp ( HEL : TAFKS ) , after acquiring 98 % of its shares and votes .",Bearish,Neutral,2.1906750202178955,0.7756240367889404,0.3560033440589905,0.887465238571167,False,False,True
151,Some of the lay-offs will be implemented using part-time employment contracts .,Bearish,Bullish,2.126194953918457,0.7595739960670471,0.37873372435569763,0.8788643479347229,False,False,False
308,"In beers , Olvi retained its market position .",Bearish,Neutral,1.9634071588516235,0.7182894349098206,0.41308122873306274,0.8586687445640564,False,False,False
49,"`` We can say that the number of deals has become normalized by the moment , and therefore we have decided to devalue our apartments now on sale , '' he added .",Bullish,Bearish,1.929673433303833,0.6950523853302002,0.4880017936229706,0.8402479887008667,False,False,False
26,"According to Finnish financial services group Sampo 's CEO , Bj+Ârn Wahlroos , Danish Danske Bank 's acquisition of Sampo Bank for EUR 4bn was the largest cash deal in Finland 's economic history .",Bearish,Neutral,1.849419355392456,0.6845048069953918,0.4418454170227051,0.8418332934379578,False,False,False
167,Its total annual revenue comes up to about 160 mln zloty ( $ 56.9 mln-42 .3 mln euro ) .,Bearish,Neutral,1.5655683279037476,0.581214189529419,0.5192297697067261,0.790183424949646,False,False,True
286,`` It allows the young child to move forward with his life . '',Neutral,Bearish,1.3802460432052612,0.4957158863544464,0.5732430219650269,0.7472325563430786,False,False,False
339,Finnish fibre-based materials maker Ahlstrom Corp ( HEL : AHL1V ) said today it decided to close down its spunlace composite production line number 23 at Chirnside plant in the UK by the end of March 2011 .,Bearish,Bullish,1.372549057006836,0.49150049686431885,0.5774092078208923,0.7449605464935303,False,False,True
161,"Tikkurila has an interesting growth strategy , which we support .",Bearish,Neutral,1.3690359592437744,0.49031561613082886,0.5745492577552795,0.744667649269104,False,False,False
277,26 November 2010 - Finnish sports-equipment maker Amer Sports Oyj ( HEL : AMEAS ) said today it has obtained a EUR30m Schuldschein note loan from a pool of international investors .,Bearish,Neutral,1.205241322517395,0.3997434973716736,0.6182045936584473,0.6993631720542908,False,False,True
275,Return on equity stood at 18.3 % compared to 15.4 % in the third quarter of 2005 .,Neutral,Bullish,1.1254597902297974,0.34557411074638367,0.6617667078971863,0.6700773239135742,False,False,True
178,"The contract covers turnkey deliveries to all five airports operated by the authority -- John F Kennedy , LaGuardia , Newark , Teterboro and Stewart International .",Bearish,Neutral,1.1026755571365356,0.33472174406051636,0.6450798511505127,0.6667034029960632,False,False,False
371,Paper maker Stora Enso Oyj said Friday it has been acquitted of charges that it participated in a paper price-fixing conspiracy in the United States .,Neutral,Bullish,1.0950896739959717,0.25185680389404297,0.8800432682037354,0.5863664150238037,False,False,False
408,The group reiterated its forecast that handset manufacturers will sell around 915 mln units this year globally .,Bearish,Neutral,1.0698747634887695,0.31305164098739624,0.6495100855827332,0.6561031341552734,False,False,True
333,"We look forward to take part in the future development of the company , '' says Tomas Billing , President of Nordstjernan .",Bearish,Neutral,1.0616611242294312,0.3072884976863861,0.6520160436630249,0.6531692743301392,False,False,False
119,"The Baltimore Police and Fire Pension , which has about $ 1.5 billion , lost about $ 3.5 million in Madoff Ponzi scheme .",Bullish,Bearish,1.0108588933944702,0.2691802978515625,0.6747341156005859,0.6330865621566772,False,False,True
204,"Furthermore , our fully electrically driven cranes are environmentally friendly .",Neutral,Bearish,0.9492610096931458,0.22483214735984802,0.6755419969558716,0.6118590831756592,False,False,False
90,"Maximum amount of terminations in Finland is 40 employees , the company added .",Bearish,Bullish,0.9311783909797668,0.2091768980026245,0.6875543594360352,0.6032659411430359,False,False,True
23,"`` EB Tough VoIP was designed to fulfill the communications needs of military units , and we continue to strive towards achieving that goal , '' Mikko Viitaniemi , EB Elektrobit Defense Products , Wireless Solutions senior manager , said in a statement .",Bearish,Neutral,0.9044430255889893,0.18936461210250854,0.6829246878623962,0.5941318869590759,False,False,False
302,Incap and Lankapaja aim to enter into actual agreement to transfer the sheet-metal production to the buyer in February in order to complete the transfer on 1 March 2011 .,Neutral,Bearish,0.8603624105453491,0.15292158722877502,0.6889867782592773,0.5759303569793701,False,False,True
284,"Operating profit margin was 8.3 % , compared to 11.8 % a year earlier .",Bullish,Neutral,0.8485809564590454,0.14067867398262024,0.7029364109039307,0.5687005519866943,False,False,True
217,"`` Indo-Russia trade can cross the targeted 10 billion dollars by 2010 and double to 20 billion dollars by 2015 , if trade irritants and procedural hassles are resolved , '' the chamber said in its survey on obstacles to trade with Russia .",Neutral,Bearish,0.8306663036346436,0.030033260583877563,0.946069061756134,0.46579208970069885,False,False,True
124,Neomarkka has played a leading role in a group that aims to restart the production of specialty cellulose fiber in Valkeakoski .,Bearish,Neutral,0.8201680183410645,0.11848530173301697,0.6920514106750488,0.5588429570198059,False,False,False
246,GSK announced in November 2008 that it would close its operations in Dartford .,Bullish,Bearish,0.7957612872123718,0.09625741839408875,0.697344183921814,0.5474950075149536,False,False,True
89,"Pearl Plaza LLC , the joint venture of SRV and Shanghai Industrial Investment Holdings Co Ltd , has concluded the investment decision on construction of the first phase of the shopping center in Saint Petersburg , Russia .",Neutral,Bearish,0.7605385184288025,0.06378951668739319,0.70062655210495,0.5312041640281677,False,False,False
226,"In the fourth quarter of 2009 , Atria 's net loss shrank to EUR 1.2 million from EUR 5.9 million and net sales contracted to EUR 340.4 million from EUR 361.1 million .",Neutral,Bullish,0.759334921836853,0.061275750398635864,0.7084172964096069,0.5292533040046692,False,False,True
102,U.S. District Judge Douglas P. Woodlock yesterday extended a Jan. 17 temporary restraining order until March 7 .,Bearish,Bullish,0.7398493885993958,0.038775086402893066,0.7286199331283569,0.5159608721733093,False,False,True
411,"In April 2010 , Olvi 's range of ciders will expand with a strawberry-rhubarb and an apple-pear cider in green bottles with a new shape .",Bearish,Neutral,0.7355131506919861,0.04046395421028137,0.6996477842330933,0.5197234153747559,False,False,True
310,"The period-end cash and cash equivalents totaled EUR6 .5 m , compared to EUR10 .5 m in the previous year .",Bullish,Neutral,0.7298799753189087,0.03309217095375061,0.7108094692230225,0.5150589942932129,False,False,True
21,Bioheapleaching makes extraction of metals from low grade ore economically viable .,Bearish,Neutral,0.7241137027740479,0.029252171516418457,0.7013957500457764,0.5140061974525452,False,False,False
201,"Mr. Jorma Valkama , Managing Director of Suomen Paikallissanomat Oy , states that Rannikkoseutu complements in an outstanding way the current product range of the company .",Bearish,Neutral,0.7079746127128601,0.013162314891815186,0.7035958170890808,0.5058032870292664,False,False,False
382,"In future , the company intends to look for know-how from outside the company and to cooperate with other actors in the sector .",Neutral,Bearish,0.7077515125274658,0.013659507036209106,0.6992515325546265,0.5064104199409485,False,False,False
426,"Harju Elekter was founded in 1968 , and is the leading producer of electrical equipment and materials in the Baltic States .",Bearish,Neutral,0.7005801796913147,0.006340771913528442,0.7007408142089844,0.502638041973114,False,False,True
